DATAFLOW,LAST UPDATE,freq,unit,wstatus,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2017,4.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2018,4.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2019,4.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2020,4.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2021,3.1,bu,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2022,4.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2023,5.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2024,5.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2002,6.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2003,5.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2004,6.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2005,6.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2006,6.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2007,6.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2008,6.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2009,4.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2010,4.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2011,5.1,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2012,5.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2013,6.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2014,6.7,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2015,6.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2016,7.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2017,9.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2018,8.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2019,8.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2020,7.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2021,7.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2022,7.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2023,6.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2024,7.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2006,48.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2007,46.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2008,45.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2009,44.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2010,43.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2011,41.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2012,39.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2013,37.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2014,38.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2015,36.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2016,34.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2017,32.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2018,31.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2019,28.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2020,26.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2021,23.1,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2022,21.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2023,19.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2024,18.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2000,18.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2001,17.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2002,17.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2003,12.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2004,,bu,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2005,12.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2006,11.2,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2007,16.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2008,16.9,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2009,15.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2010,14.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2011,14.9,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2012,13.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2013,12.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2014,11.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2015,10.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2016,11.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2017,10.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2018,10.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2019,10.9,,
